INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I192001219,615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,B3,419,1/5/19 8:02,2019,1,Saturday,8,Part One,MILTON AVE,42.28069399,-71.07560308,"(42.28069399, -71.07560308)"
I192001225,2610,Other,TRESPASSING,B3,427,1/5/19 8:39,2019,1,Saturday,8,Part Two,NORFOLK ST,42.27967051,-71.08887826,"(42.27967051, -71.08887826)"
I192001236,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,466,1/5/19 10:05,2019,1,Saturday,10,Part One,MORTON ST,42.28560167,-71.0931713,"(42.28560167, -71.09317130)"
I192001312,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,423,1/5/19 10:10,2019,1,Saturday,10,Part One,BRIARCLIFF TER,42.27127878,-71.08654056,"(42.27127878, -71.08654056)"
I192001246,1402,Vandalism,VANDALISM,B3,418,1/5/19 10:13,2019,1,Saturday,10,Part Two,MILTON AVE,42.28134252,-71.07584884,"(42.28134252, -71.07584884)"
I192001383,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,452,1/5/19 12:00,2019,1,Saturday,12,Part One,MERLIN ST,42.29572232,-71.07505157,"(42.29572232, -71.07505157)"
I192001383,1402,Vandalism,VANDALISM,B3,452,1/5/19 12:00,2019,1,Saturday,12,Part Two,MERLIN ST,42.29572232,-71.07505157,"(42.29572232, -71.07505157)"
I192001263,3301,Verbal Disputes,VERBAL DISPUTE,B3,457,1/5/19 12:26,2019,1,Saturday,12,Part Three,GLENWAY ST,42.30066139,-71.08328208,"(42.30066139, -71.08328208)"
I192001310,1402,Vandalism,VANDALISM,B3,406,1/5/19 12:43,2019,1,Saturday,12,Part Two,LEAHAVEN RD,42.27068466,-71.08219338,"(42.27068466, -71.08219338)"
I192001285,3115,Investigate Person,INVESTIGATE PERSON,B3,466,1/5/19 13:13,2019,1,Saturday,13,Part Three,BLUE HILL AVE,42.28174231,-71.09241594,"(42.28174231, -71.09241594)"
I192001279,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,446,1/5/19 13:13,2019,1,Saturday,13,Part Two,HARVARD ST,42.29742382,-71.07620502,"(42.29742382, -71.07620502)"
I192001288,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,469,1/5/19 13:16,2019,1,Saturday,13,Part Two,BLUE HILL AVE,42.27567917,-71.09363988,"(42.27567917, -71.09363988)"
I192001280,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,463,1/5/19 13:33,2019,1,Saturday,13,Part Three,AMERICAN LEGION HWY,42.29588434,-71.092206,"(42.29588434, -71.09220600)"
I192001308,3301,Verbal Disputes,VERBAL DISPUTE,B3,429,1/5/19 14:15,2019,1,Saturday,14,Part Three,WILLOWWOOD ST,42.28633184,-71.08642318,"(42.28633184, -71.08642318)"
I192001325,3301,Verbal Disputes,VERBAL DISPUTE,B3,944,1/5/19 15:31,2019,1,Saturday,15,Part Three,STRATTON ST,42.29017432,-71.08808525,"(42.29017432, -71.08808525)"
I192001352,3114,Investigate Property,INVESTIGATE PROPERTY,B3,448,1/5/19 16:11,2019,1,Saturday,16,Part Three,MILLET ST,42.29368748,-71.07692422,"(42.29368748, -71.07692422)"
I192001348,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,434,1/5/19 16:36,2019,1,Saturday,16,Part Three,NORFOLK ST,42.2840622,-71.08170839,"(42.28406220, -71.08170839)"
I192001341,2906,Violations,VAL - OPERATING UNREG/UNINS Â CAR,B3,465,1/5/19 16:55,2019,1,Saturday,16,Part Two,RHOADES ST,42.28518631,-71.09211276,"(42.28518631, -71.09211276)"
I192001341,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,465,1/5/19 16:55,2019,1,Saturday,16,Part Two,RHOADES ST,42.28518631,-71.09211276,"(42.28518631, -71.09211276)"
I192001384,3301,Verbal Disputes,VERBAL DISPUTE,B3,444,1/5/19 19:44,2019,1,Saturday,19,Part Three,GLEASON ST,42.29755695,-71.08182045,"(42.29755695, -71.08182045)"
I192001428,3301,Verbal Disputes,VERBAL DISPUTE,B3,438,1/5/19 23:56,2019,1,Saturday,23,Part Three,MILLET ST,42.29098101,-71.07589348,"(42.29098101, -71.07589348)"
I192001424,3205,License Plate Related Incidents,M/V PLATES - LOST,B3,944,1/6/19 0:03,2019,1,Sunday,0,Part Three,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
I192001436,3410,Towed,TOWED MOTOR VEHICLE,B3,432,1/6/19 0:36,2019,1,Sunday,0,Part Three,BALLOU AVE,42.28334499,-71.08534133,"(42.28334499, -71.08534133)"
I192001456,3301,Verbal Disputes,VERBAL DISPUTE,B3,463,1/6/19 1:12,2019,1,Sunday,1,Part Three,FRANKLIN HILL AVE,42.29490954,-71.09019249,"(42.29490954, -71.09019249)"
I192001454,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,464,1/6/19 2:20,2019,1,Sunday,2,Part Three,BLUE HILL AVE,42.28923915,-71.0899434,"(42.28923915, -71.08994340)"
I192002089,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,425,1/6/19 2:55,2019,1,Sunday,2,Part Three,BABSON ST,42.27404658,-71.09201819,"(42.27404658, -71.09201819)"
I192001470,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,446,1/6/19 3:46,2019,1,Sunday,3,Part Three,NORWELL ST,42.29828416,-71.07869447,"(42.29828416, -71.07869447)"
I192001468,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,441,1/6/19 3:58,2019,1,Sunday,3,Part One,NIGHTINGALE ST,42.29540175,-71.08237834,"(42.29540175, -71.08237834)"
I192001479,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,431,1/6/19 8:15,2019,1,Sunday,8,Part Three,ASHTON ST,42.28822834,-71.0889687,"(42.28822834, -71.08896870)"
I192001481,3301,Verbal Disputes,VERBAL DISPUTE,B3,420,1/6/19 8:43,2019,1,Sunday,8,Part Three,LORNA RD,42.27974378,-71.08248818,"(42.27974378, -71.08248818)"
I192001617,2647,Other,THREATS TO DO BODILY HARM,B3,438,1/6/19 11:00,2019,1,Sunday,11,Part Two,SOUTHERN AVE,42.29026233,-71.07473856,"(42.29026233, -71.07473856)"
I192001502,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,444,1/6/19 11:19,2019,1,Sunday,11,Part Three,GLENWAY ST,42.29693391,-71.08066576,"(42.29693391, -71.08066576)"
I192001517,3115,Investigate Person,INVESTIGATE PERSON,B3,457,1/6/19 12:22,2019,1,Sunday,12,Part Three,BRADSHAW ST,42.29855717,-71.08348265,"(42.29855717, -71.08348265)"
I192003598,3208,Property Lost,PROPERTY - MISSING,B3,944,1/6/19 12:30,2019,1,Sunday,12,Part Three,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
I192001537,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,444,1/6/19 12:52,2019,1,Sunday,12,Part Three,HARVARD ST,42.29600751,-71.08387509,"(42.29600751, -71.08387509)"
I192001536,2647,Other,THREATS TO DO BODILY HARM,B3,428,1/6/19 13:11,2019,1,Sunday,13,Part Two,WILDWOOD ST,42.28236818,-71.08972869,"(42.28236818, -71.08972869)"
I192001558,3115,Investigate Person,INVESTIGATE PERSON,B3,425,1/6/19 14:02,2019,1,Sunday,14,Part Three,BLUE HILL AVE,42.27219089,-71.09351043,"(42.27219089, -71.09351043)"
I192001579,613,Larceny,LARCENY SHOPLIFTING,B3,476,1/6/19 15:43,2019,1,Sunday,15,Part One,BLUE HILL AVE,42.26994732,-71.09380308,"(42.26994732, -71.09380308)"
I192001582,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,437,1/6/19 16:00,2019,1,Sunday,16,Part Three,NORFOLK ST,42.28804798,-71.07766654,"(42.28804798, -71.07766654)"
I192001618,3114,Investigate Property,INVESTIGATE PROPERTY,B3,435,1/6/19 16:04,2019,1,Sunday,16,Part Three,ARMANDINE ST,42.28431486,-71.07410838,"(42.28431486, -71.07410838)"
I192001597,3114,Investigate Property,INVESTIGATE PROPERTY,B3,418,1/6/19 16:20,2019,1,Sunday,16,Part Three,MAXWELL ST,42.28161533,-71.08086179,"(42.28161533, -71.08086179)"
I192001598,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,420,1/6/19 16:47,2019,1,Sunday,16,Part Three,LORNA RD,42.27974378,-71.08248818,"(42.27974378, -71.08248818)"
I192001605,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,418,1/6/19 17:24,2019,1,Sunday,17,Part Three,MORTON ST,42.2806123,-71.08350146,"(42.28061230, -71.08350146)"
I192001608,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,465,1/6/19 17:24,2019,1,Sunday,17,Part Two,RHOADES ST,42.28518631,-71.09211276,"(42.28518631, -71.09211276)"
I192001613,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,B3,945,1/6/19 18:17,2019,1,Sunday,18,Part Three,AMES ST,42.29041466,-71.08643312,"(42.29041466, -71.08643312)"
I192001613,2610,Other,TRESPASSING,B3,945,1/6/19 18:17,2019,1,Sunday,18,Part Two,AMES ST,42.29041466,-71.08643312,"(42.29041466, -71.08643312)"
I192001641,1402,Vandalism,VANDALISM,B3,435,1/6/19 20:40,2019,1,Sunday,20,Part Two,ARMANDINE ST,42.28431486,-71.07410838,"(42.28431486, -71.07410838)"
I192001741,1402,Vandalism,VANDALISM,B3,446,1/6/19 22:00,2019,1,Sunday,22,Part Two,THANE ST,42.29673351,-71.07618648,"(42.29673351, -71.07618648)"
I192002725,3501,Missing Person Reported,MISSING PERSON,B3,433,1/7/19 0:00,2019,1,Monday,0,Part Three,NELSON ST,42.28267661,-71.08283064,"(42.28267661, -71.08283064)"
I192002725,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,433,1/7/19 0:00,2019,1,Monday,0,Part Three,NELSON ST,42.28267661,-71.08283064,"(42.28267661, -71.08283064)"
I192003976,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B3,448,1/7/19 0:00,2019,1,Monday,0,Part One,MILLET ST,42.29368748,-71.07692422,"(42.29368748, -71.07692422)"
I192001874,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,B3,574,1/7/19 0:00,2019,1,Monday,0,Part Two,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I192001684,3208,Property Lost,PROPERTY - MISSING,B3,415,1/7/19 4:00,2019,1,Monday,4,Part Three,CODMAN HILL AVE,42.27969129,-71.07144322,"(42.27969129, -71.07144322)"
I192001705,613,Larceny,LARCENY SHOPLIFTING,B3,406,1/7/19 7:43,2019,1,Monday,7,Part One,RIVER ST,42.27222808,-71.07006149,"(42.27222808, -71.07006149)"
I192001725,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,468,1/7/19 8:19,2019,1,Monday,8,Part One,WELLINGTON HILL ST,42.27965686,-71.09337672,"(42.27965686, -71.09337672)"
I192002045,617,Larceny,LARCENY THEFT FROM BUILDING,B3,467,1/7/19 10:00,2019,1,Monday,10,Part One,GILMER ST,42.28281074,-71.09722321,"(42.28281074, -71.09722321)"
I192001718,3201,Property Lost,PROPERTY - LOST,B3,470,1/7/19 10:12,2019,1,Monday,10,Part Three,ITASCA ST,42.27560924,-71.10031808,"(42.27560924, -71.10031808)"
I192001743,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,574,1/7/19 11:00,2019,1,Monday,11,Part Three,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I192001755,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,469,1/7/19 11:13,2019,1,Monday,11,Part Three,ALMONT ST,42.27695996,-71.09779342,"(42.27695996, -71.09779342)"
I192001747,3115,Investigate Person,INVESTIGATE PERSON,B3,428,1/7/19 11:41,2019,1,Monday,11,Part Three,MORTON ST,42.28187061,-71.08751152,"(42.28187061, -71.08751152)"
I192001785,3410,Towed,TOWED MOTOR VEHICLE,B3,466,1/7/19 13:33,2019,1,Monday,13,Part Three,ESTELLA ST,42.28687441,-71.09457079,"(42.28687441, -71.09457079)"
I192001778,3501,Missing Person Reported,MISSING PERSON,B3,439,1/7/19 14:34,2019,1,Monday,14,Part Three,AMES ST,42.2900588,-71.08271513,"(42.29005880, -71.08271513)"
I192001778,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,439,1/7/19 14:34,2019,1,Monday,14,Part Three,AMES ST,42.2900588,-71.08271513,"(42.29005880, -71.08271513)"
I192002086,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B3,406,1/7/19 15:17,2019,1,Monday,15,Part Two,RIVER ST,42.27222808,-71.07006149,"(42.27222808, -71.07006149)"
I192001798,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,413,1/7/19 15:32,2019,1,Monday,15,Part Three,MORTON ST,42.2775432,-71.07795019,"(42.27754320, -71.07795019)"
I192001831,2906,Violations,VAL - OPERATING UNREG/UNINS Â CAR,B3,432,1/7/19 16:34,2019,1,Monday,16,Part Two,JONES AVE,42.28664294,-71.0820251,"(42.28664294, -71.08202510)"
I192001842,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,432,1/7/19 16:39,2019,1,Monday,16,Part Three,NORFOLK ST,42.28287754,-71.08474489,"(42.28287754, -71.08474489)"
I192001839,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,428,1/7/19 17:07,2019,1,Monday,17,Part Three,WOOLSON ST,42.28121227,-71.08941724,"(42.28121227, -71.08941724)"
I192001830,3301,Verbal Disputes,VERBAL DISPUTE,B3,429,1/7/19 17:07,2019,1,Monday,17,Part Three,WILLOWWOOD ST,42.28385993,-71.08599096,"(42.28385993, -71.08599096)"
I192001854,3301,Verbal Disputes,VERBAL DISPUTE,B3,434,1/7/19 17:21,2019,1,Monday,17,Part Three,CAPEN ST,42.28340243,-71.0807974,"(42.28340243, -71.08079740)"
I192001853,3115,Investigate Person,INVESTIGATE PERSON,B3,432,1/7/19 17:55,2019,1,Monday,17,Part Three,LAURIAT ST,42.28845961,-71.08046188,"(42.28845961, -71.08046188)"
I192001872,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,465,1/7/19 18:08,2019,1,Monday,18,Part Three,BAIRD ST,42.28574986,-71.09215334,"(42.28574986, -71.09215334)"
I192001909,3114,Investigate Property,INVESTIGATE PROPERTY,B3,574,1/7/19 21:27,2019,1,Monday,21,Part Three,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I192001911,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,418,1/7/19 21:34,2019,1,Monday,21,Part Three,FULLER ST,42.28103722,-71.07573882,"(42.28103722, -71.07573882)"
I192001920,2906,Violations,VAL - OPERATING UNREG/UNINS Â CAR,B3,467,1/7/19 22:07,2019,1,Monday,22,Part Two,DEERING RD,42.28526174,-71.09528403,"(42.28526174, -71.09528403)"
I192001920,2905,Violations,VAL - OPERATING WITHOUT LICENSE,B3,467,1/7/19 22:07,2019,1,Monday,22,Part Two,DEERING RD,42.28526174,-71.09528403,"(42.28526174, -71.09528403)"
I192001929,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,435,1/7/19 22:36,2019,1,Monday,22,Part Three,WHITMAN ST,42.28701738,-71.07706453,"(42.28701738, -71.07706453)"
I192002071,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,428,1/7/19 23:00,2019,1,Monday,23,Part One,CLARKWOOD ST,42.28013735,-71.09079826,"(42.28013735, -71.09079826)"
I192001927,1402,Vandalism,VANDALISM,B3,459,1/7/19 23:10,2019,1,Monday,23,Part Two,FENELON ST,42.30349827,-71.07937537,"(42.30349827, -71.07937537)"
I192001931,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,476,1/7/19 23:28,2019,1,Monday,23,Part Three,CUMMINS HWY,42.2680362,-71.09484348,"(42.26803620, -71.09484348)"
I192001934,2647,Other,THREATS TO DO BODILY HARM,B3,456,1/8/19 0:03,2019,1,Tuesday,0,Part Two,GLENWAY ST,42.30018979,-71.08244261,"(42.30018979, -71.08244261)"
I192001960,3301,Verbal Disputes,VERBAL DISPUTE,B3,417,1/8/19 7:39,2019,1,Tuesday,7,Part Three,FULLER ST,42.28154388,-71.07350542,"(42.28154388, -71.07350542)"
I192001969,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,436,1/8/19 8:57,2019,1,Tuesday,8,Part Three,NORFOLK ST,42.28905291,-71.07389014,"(42.28905291, -71.07389014)"
I192001992,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,421,1/8/19 10:04,2019,1,Tuesday,10,Part Three,W SELDEN ST,42.27693086,-71.08631706,"(42.27693086, -71.08631706)"
I192001994,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B3,466,1/8/19 10:42,2019,1,Tuesday,10,Part Two,MORTON ST,42.28560167,-71.0931713,"(42.28560167, -71.09317130)"
I192005982,3114,Investigate Property,INVESTIGATE PROPERTY,B3,447,1/8/19 11:00,2019,1,Tuesday,11,Part Three,SPENCER ST,42.29542943,-71.07661172,"(42.29542943, -71.07661172)"
I192002011,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,469,1/8/19 11:32,2019,1,Tuesday,11,Part Two,FOTTLER RD,42.27818318,-71.09604151,"(42.27818318, -71.09604151)"
I192002101,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,B3,450,1/8/19 14:31,2019,1,Tuesday,14,Part Two,ROSEDALE ST,42.29244178,-71.07320696,"(42.29244178, -71.07320696)"
I192002113,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,417,1/8/19 15:08,2019,1,Tuesday,15,Part Two,MORA ST,42.28208198,-71.07364875,"(42.28208198, -71.07364875)"
I192002163,3207,Property Found,PROPERTY - FOUND,B3,464,1/8/19 16:00,2019,1,Tuesday,16,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I192002117,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",B3,452,1/8/19 16:05,2019,1,Tuesday,16,Part Two,THANE ST,42.29557336,-71.07584328,"(42.29557336, -71.07584328)"
I192002117,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,452,1/8/19 16:05,2019,1,Tuesday,16,Part Two,THANE ST,42.29557336,-71.07584328,"(42.29557336, -71.07584328)"
I192002133,3301,Verbal Disputes,VERBAL DISPUTE,B3,908,1/8/19 17:16,2019,1,Tuesday,17,Part Three,FRANKLIN HILL AVE,42.29490954,-71.09019249,"(42.29490954, -71.09019249)"
I192002168,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,450,1/8/19 18:11,2019,1,Tuesday,18,Part One,WHITFIELD ST,42.29276044,-71.07486603,"(42.29276044, -71.07486603)"
I192002198,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,565,1/8/19 18:51,2019,1,Tuesday,18,Part Three,AMERICAN LEGION HWY,42.29297429,-71.09455674,"(42.29297429, -71.09455674)"
I192002198,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,565,1/8/19 18:51,2019,1,Tuesday,18,Part Three,AMERICAN LEGION HWY,42.29297429,-71.09455674,"(42.29297429, -71.09455674)"
I192002176,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,457,1/8/19 19:41,2019,1,Tuesday,19,Part Three,BLUE HILL AVE,42.30082268,-71.08589873,"(42.30082268, -71.08589873)"
I192002177,1874,Drug Violation,DRUGS - OTHER,B3,464,1/8/19 19:41,2019,1,Tuesday,19,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I192001666,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,421,1/8/19 20:05,2019,1,Tuesday,20,Part One,MORTON ST,42.2806123,-71.08350146,"(42.28061230, -71.08350146)"
I192001666,3130,Search Warrants,SEARCH WARRANT,B3,421,1/8/19 20:05,2019,1,Tuesday,20,Part Three,MORTON ST,42.2806123,-71.08350146,"(42.28061230, -71.08350146)"
I192002205,3301,Verbal Disputes,VERBAL DISPUTE,B3,465,1/8/19 21:01,2019,1,Tuesday,21,Part Three,JOHNSTON RD,42.28750526,-71.09212143,"(42.28750526, -71.09212143)"
I192002209,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,471,1/8/19 21:25,2019,1,Tuesday,21,Part Three,LIVERMORE ST,42.27625758,-71.10523241,"(42.27625758, -71.10523241)"
I192002213,3501,Missing Person Reported,MISSING PERSON,B3,455,1/8/19 22:22,2019,1,Tuesday,22,Part Three,NORWELL ST,42.30132851,-71.07870873,"(42.30132851, -71.07870873)"
I192002213,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,455,1/8/19 22:22,2019,1,Tuesday,22,Part Three,NORWELL ST,42.30132851,-71.07870873,"(42.30132851, -71.07870873)"
I192002215,3115,Investigate Person,INVESTIGATE PERSON,B3,449,1/8/19 22:35,2019,1,Tuesday,22,Part Three,ASPINWALL RD,42.29125586,-71.07475092,"(42.29125586, -71.07475092)"
I192002211,1874,Drug Violation,DRUGS - OTHER,B3,464,1/8/19 22:42,2019,1,Tuesday,22,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I192002448,3301,Verbal Disputes,VERBAL DISPUTE,B3,411,1/8/19 23:00,2019,1,Tuesday,23,Part Three,MARYKNOLL ST,42.27612997,-71.07811054,"(42.27612997, -71.07811054)"
I192002220,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,458,1/8/19 23:17,2019,1,Tuesday,23,Part Three,MICHIGAN AVE,42.30250605,-71.083294,"(42.30250605, -71.08329400)"
I192002246,3410,Towed,TOWED MOTOR VEHICLE,B3,429,1/9/19 6:13,2019,1,Wednesday,6,Part Three,HILDRETH ST,42.2831323,-71.0872187,"(42.28313230, -71.08721870)"
I192002251,2647,Other,THREATS TO DO BODILY HARM,B3,437,1/9/19 7:24,2019,1,Wednesday,7,Part Two,NORFOLK ST,42.28804798,-71.07766654,"(42.28804798, -71.07766654)"
I192002322,3207,Property Found,PROPERTY - FOUND,B3,435,1/9/19 7:35,2019,1,Wednesday,7,Part Three,PEACEVALE RD,42.28716674,-71.07633479,"(42.28716674, -71.07633479)"
I192002381,521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,B3,452,1/9/19 8:00,2019,1,Wednesday,8,Part One,ELWYN RD,42.29573528,-71.07435256,"(42.29573528, -71.07435256)"
I192002267,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,432,1/9/19 8:31,2019,1,Wednesday,8,Part Three,BALLOU AVE,42.283591,-71.08470737,"(42.28359100, -71.08470737)"
I192002278,1402,Vandalism,VANDALISM,B3,469,1/9/19 9:06,2019,1,Wednesday,9,Part Two,TENNIS RD,42.27615691,-71.09550303,"(42.27615691, -71.09550303)"
I192002300,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,B3,464,1/9/19 10:52,2019,1,Wednesday,10,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I192002304,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B3,430,1/9/19 11:06,2019,1,Wednesday,11,Part Two,ASHTON ST,42.28461999,-71.09016696,"(42.28461999, -71.09016696)"
I192002304,2906,Violations,VAL - OPERATING UNREG/UNINS Â CAR,B3,430,1/9/19 11:06,2019,1,Wednesday,11,Part Two,ASHTON ST,42.28461999,-71.09016696,"(42.28461999, -71.09016696)"
I192002364,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,463,1/9/19 13:25,2019,1,Wednesday,13,Part One,AMERICAN LEGION HWY,42.29520338,-71.0927164,"(42.29520338, -71.09271640)"
I192002364,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,463,1/9/19 13:25,2019,1,Wednesday,13,Part Two,AMERICAN LEGION HWY,42.29520338,-71.0927164,"(42.29520338, -71.09271640)"
I192002433,3201,Property Lost,PROPERTY - LOST,B3,476,1/9/19 15:00,2019,1,Wednesday,15,Part Three,CUMMINS HWY,42.2680362,-71.09484348,"(42.26803620, -71.09484348)"
I192002391,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,B3,574,1/9/19 15:23,2019,1,Wednesday,15,Part Two,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I192002410,3115,Investigate Person,INVESTIGATE PERSON,B3,432,1/9/19 16:11,2019,1,Wednesday,16,Part Three,JONES AVE,42.28664294,-71.0820251,"(42.28664294, -71.08202510)"
I192002435,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,464,1/9/19 18:48,2019,1,Wednesday,18,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I192002452,3160,Fire Related Reports,"FIRE REPORT - CAR, BRUSH, ETC.",B3,437,1/9/19 19:01,2019,1,Wednesday,19,Part Three,WOODROW AVE,42.28804702,-71.0783647,"(42.28804702, -71.07836470)"
I192002461,617,Larceny,LARCENY THEFT FROM BUILDING,B3,469,1/9/19 19:06,2019,1,Wednesday,19,Part One,TENNIS RD,42.27615691,-71.09550303,"(42.27615691, -71.09550303)"
I192002461,2647,Other,THREATS TO DO BODILY HARM,B3,469,1/9/19 19:06,2019,1,Wednesday,19,Part Two,TENNIS RD,42.27615691,-71.09550303,"(42.27615691, -71.09550303)"
I192002465,3114,Investigate Property,INVESTIGATE PROPERTY,B3,441,1/9/19 19:27,2019,1,Wednesday,19,Part Three,NIGHTINGALE ST,42.29474312,-71.08503786,"(42.29474312, -71.08503786)"
I192002478,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B3,424,1/9/19 20:17,2019,1,Wednesday,20,Part Three,LINVALE TER,42.2710401,-71.08886211,"(42.27104010, -71.08886211)"
I192002479,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,408,1/9/19 20:35,2019,1,Wednesday,20,Part Three,SANFORD ST,42.27370591,-71.07333329,"(42.27370591, -71.07333329)"
